bodyType;brand;color;fuelType;modelDate;name;numberOfDoors;productionDate;vehicleConfiguration;vehicleTransmission;engineDisplacement;enginePower;description;mileage;Комплектация;Привод;Руль;Состояние;Владельцы;ПТС;Таможня;Владение;id;price;model
None;BMW ;серебряный ;бензин ;E46 рестайлинг (2001—2006) ;318i 2.0 AT (143 л.с.) ;4;2001;None;автомат ;None;None;None;300000 км ;Базовая ;задний ;левый ;не битый ;4+ ;None;None;None;None;380 000;3 серия 
None;BMW ;синий ;бензин ;E60/E61 рестайлинг (2007—2010) ;525i 2.5 AT (218 л.с.) ;4;2007;None;автомат ;None;None;None;141000 км ;Базовая ;задний ;левый ;не битый ;3;None;None;None;None;600 000;5 серия 
None;BMW ;белый ;дизель ;F15 (2013—2018) ;30d 3.0 xDrive Steptronic (249 л.с.) ;5;2015;None;автомат ;None;None;None;175500 км ;Luxury ;полный ;левый ;не битый ;1;None;None;None;None;2 490 000;X5 
None;BMW ;чёрный ;бензин ;E46 рестайлинг (2001—2006) ;320i 2.2 AT (170 л.с.) ;4;2003;None;автомат ;None;None;None;150000 км ;Базовая ;задний ;левый ;не битый ;2;None;None;None;None;350 000;3 серия 
None;BMW ;чёрный ;бензин ;E65/E66 рестайлинг (2005—2008) ;750i 4.8 AT (367 л.с.) ;4;2005;None;автомат ;None;None;None;238500 км ;Базовая ;задний ;левый ;не битый ;1;None;None;None;None;695 000;7 серия 
None;BMW ;чёрный ;бензин ;F01/F02 (2008—2012) ;750Li 4.4 xDrive AT (407 л.с.) ;4;2011;None;автомат ;None;None;None;123180 км ;None;полный ;левый ;не битый ;1;None;None;None;None;874 000;7 серия 
None;BMW ;чёрный ;бензин ;E90/E91/E92/E93 рестайлинг (2008—2013) ;320i 2.0 AT (156 л.с.) ;4;2011;None;автомат ;None;None;None;123000 км ;Edition Exclusive ;задний ;левый ;не битый ;3;None;None;None;None;720 000;3 серия 
None;BMW ;синий ;дизель ;E71 (2007—2012) ;30d 3.0 AT (245 л.с.) ;5;2011;None;автомат ;None;None;None;178000 км ;Базовая ;полный ;левый ;не битый ;3;None;None;None;None;1 500 000;X6 
None;BMW ;серый ;бензин ;E90/E91/E92/E93 (2005—2010) ;335i 3.0 AT (306 л.с.) ;2;2007;None;автомат ;None;None;None;166000 км ;Базовая ;задний ;левый ;не битый ;4+ ;None;None;None;None;1 000 000;3 серия 
None;BMW ;зелёный ;бензин ;E90/E91/E92/E93 рестайлинг (2008—2013) ;318i 2.0 AT (136 л.с.) ;4;2011;None;автомат ;None;None;None;140000 км ;SE ;задний ;левый ;не битый ;2;None;None;None;None;480 000;3 серия 
None;BMW ;чёрный ;дизель ;F32/F33 (2013—2017) ;420d 2.0 AT (184 л.с.) ;2;2013;None;автомат ;None;None;None;106000 км ;Базовая ;задний ;левый ;не битый ;3;None;None;None;None;1 090 000;4 серия 
None;BMW ;синий ;бензин ;F15 (2013—2018) ;35i 3.0 xDrive Steptronic (306 л.с.) ;5;2014;None;автомат ;None;None;None;152000 км ;Базовая ;полный ;левый ;не битый ;1;None;None;None;None;1 870 000;X5 
None;BMW ;серый ;дизель ;F15 (2013—2018) ;30d 3.0 xDrive Steptronic (249 л.с.) ;5;2015;None;автомат ;None;None;None;160000 км ;Prestige ;полный ;левый ;не битый ;4+ ;None;None;None;None;2 400 000;X5 
None;BMW ;серый ;бензин ;E60/E61 рестайлинг (2007—2010) ;525i 2.5 AT (218 л.с.) ;4;2007;None;автомат ;None;None;None;150520 км ;Базовая ;задний ;левый ;не битый ;3;None;None;None;None;650 000;5 серия 
None;BMW ;серебряный ;бензин ;E46 (1998—2003) ;330i 3.0 MT (231 л.с.) ;4;2001;None;механика ;None;None;None;348000 км ;Базовая ;задний ;левый ;не битый ;4+ ;None;None;None;None;320 000;3 серия 
None;BMW ;серый ;бензин ;E53 рестайлинг (2003—2007) ;4.4i 4.4 AT (320 л.с.) ;5;2006;None;автомат ;None;None;None;220000 км ;Базовая ;полный ;левый ;не битый ;4+ ;None;None;None;None;620 000;X5 
None;BMW ;синий ;бензин ;F34 рестайлинг (2015—н. в.) ;320i 2.0 Steptronic (184 л.с.) ;5;2016;None;автомат ;None;None;None;77200 км ;Base ;задний ;левый ;не битый ;2;None;None;None;None;1 459 000;3 серия GT 
None;BMW ;серебряный ;бензин ;E84 рестайлинг (2012—2015) ;18i 2.0 sDrive AT (150 л.с.) ;5;2013;None;автомат ;None;None;None;144718 км ;Базовая ;задний ;левый ;не битый ;2;None;None;None;None;735 000;X1 
None;BMW ;чёрный ;дизель ;F10/F11 (2009—2013) ;525d 2.0 xDrive AT (218 л.с.) ;4;2012;None;автомат ;None;None;None;125000 км ;Базовая ;полный ;левый ;не битый ;2;None;None;None;None;1 191 000;5 серия 
None;BMW ;синий ;бензин ;F10/F11 (2009—2013) ;520i 2.0 AT (184 л.с.) ;4;2012;None;автомат ;None;None;None;195000 км ;SE ;задний ;левый ;не битый ;2;None;None;None;None;900 000;5 серия 
None;BMW ;синий ;дизель ;E84 (2009—2012) ;20d 2.0 xDrive AT (177 л.с.) ;5;2012;None;автомат ;None;None;None;135000 км ;Lifestyle ;полный ;левый ;не битый ;2;None;None;None;None;720 000;X1 
None;BMW ;красный ;бензин ;E60/E61 рестайлинг (2007—2010) ;525i 2.5 AT (218 л.с.) ;4;2008;None;автомат ;None;None;None;132000 км ;Business ;задний ;левый ;не битый ;4+ ;None;None;None;None;620 000;5 серия 
None;BMW ;чёрный ;дизель ;E60/E61 рестайлинг (2007—2010) ;520d 2.0 AT (177 л.с.) ;4;2009;None;автомат ;None;None;None;253000 км ;Базовая ;задний ;левый ;не битый ;2;None;None;None;None;800 000;5 серия 
None;BMW ;синий ;бензин ;E38 (1994—1998) ;728i 2.8 AT (193 л.с.) ;4;1998;None;автомат ;None;None;None;300000 км ;Базовая ;задний ;левый ;не битый ;3;None;None;None;None;270 000;7 серия 
None;BMW ;синий ;бензин ;F34 (2011—2015) ;320i 2.0 xDrive AT (184 л.с.) ;5;2013;None;автомат ;None;None;None;160000 км ;Базовая ;полный ;левый ;не битый ;3;None;None;None;None;1 078 000;3 серия GT 
None;BMW ;серый ;бензин ;E39 (1995—2000) ;520i 2.0 AT (150 л.с.) ;4;1999;None;автомат ;None;None;None;466123 км ;Базовая ;задний ;левый ;не битый ;3;None;None;None;None;340 000;5 серия 
None;BMW ;бежевый ;бензин ;E90/E91/E92/E93 (2005—2010) ;320i 2.0 AT (156 л.с.) ;4;2008;None;автомат ;None;None;None;142814 км ;None;задний ;левый ;не битый ;3;None;None;None;None;491 000;3 серия 
None;BMW ;белый ;бензин ;F30/F31 (2011—2015) ;320i 2.0 xDrive AT (184 л.с.) ;4;2014;None;автомат ;None;None;None;131784 км ;None;полный ;левый ;не битый ;2;None;None;None;None;1 250 000;3 серия 
None;BMW ;белый ;дизель ;G30/G31 (2016—н. в.) ;520d 2.0 xDrive Steptronic (190 л.с.) ;4;2017;None;автомат ;None;None;None;105189 км ;None;полный ;левый ;не битый ;2;None;None;None;None;2 019 000;5 серия 
None;BMW ;серый ;дизель ;E71 рестайлинг (2012—2014) ;M50d 3.0 AT (381 л.с.) ;5;2013;None;автомат ;None;None;None;153000 км ;Базовая ;полный ;левый ;не битый ;1;None;None;None;None;1 950 000;X6 
None;BMW ;красный ;бензин ;F90 (2017—н. в.) ;4.4 AT (625 л.с.) Competition ;4;2019;None;автомат ;None;None;None;12000 км ;Базовая ;полный ;левый ;не битый ;1;None;None;None;None;7 485 000;M5 
None;BMW ;серый ;электро ;I12 рестайлинг (2017—н. в.) ;1.5 eDrive AT (374 л.с.) ;2;2018;None;автомат ;None;None;None;803 км ;Base ;полный ;левый ;не битый ;1;None;None;None;None;9 690 000;i8 
None;BMW ;чёрный ;дизель ;F10/F11 рестайлинг (2013—2017) ;525d 2.0 xDrive AT (218 л.с.) ;4;2014;None;автомат ;None;None;None;149000 км ;Business SKD ;полный ;левый ;не битый ;2;None;None;None;None;1 490 000;5 серия 
None;BMW ;коричневый ;дизель ;F15 (2013—2018) ;25d 3.0 xDrive Steptronic (218 л.с.) ;5;2017;None;автомат ;None;None;None;57010 км ;None;полный ;левый ;не битый ;1;None;None;None;None;2 969 000;X5 
None;BMW ;чёрный ;бензин ;E70 (2006—2010) ;4.8i 4.8 AT (355 л.с.) ;5;2009;None;автомат ;None;None;None;183000 км ;Базовая ;полный ;левый ;не битый ;2;None;None;None;None;850 000;X5 
None;BMW ;чёрный ;бензин ;E65/E66 рестайлинг (2005—2008) ;750Li 4.8 AT (367 л.с.) ;4;2006;None;автомат ;None;None;None;244000 км ;Базовая ;задний ;левый ;не битый ;3;None;None;None;None;750 000;7 серия 
None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None
None;BMW ;белый ;дизель ;F15 (2013—2018) ;40d 3.0 xDrive Steptronic (313 л.с.) ;5;2015;None;автомат ;None;None;None;74000 км ;M Sport ;полный ;левый ;не битый ;2;None;None;None;None;3 050 000;X5 
None;BMW ;чёрный ;дизель ;E60/E61 рестайлинг (2007—2010) ;520d 2.0 AT (177 л.с.) ;5;2008;None;автомат ;None;None;None;173000 км ;Базовая ;задний ;левый ;не битый ;4+ ;None;None;None;None;639 000;5 серия 
None;BMW ;белый ;электро ;I12 рестайлинг (2017—н. в.) ;1.5 eDrive AT (374 л.с.) ;2;2019;None;автомат ;None;None;None;720 км ;None;полный ;левый ;не битый ;1;None;None;None;None;10 500 887;i8 
None;BMW ;серебряный ;дизель ;E53 рестайлинг (2003—2007) ;3.0d 3.0 AT (218 л.с.) ;5;2005;None;автомат ;None;None;None;300000 км ;Базовая ;полный ;левый ;не битый ;3;None;None;None;None;850 000;X5 
None;BMW ;белый ;бензин ;F16 (2014—н. в.) ;50i 4.4 AT (450 л.с.) ;5;2015;None;автомат ;None;None;None;60000 км ;Базовая ;полный ;левый ;не битый ;1;None;None;None;None;3 000 000;X6 
None;BMW ;зелёный ;дизель ;E36 (1990—2000) ;318d 1.8 MT (90 л.с.) ;5;1997;None;механика ;None;None;None;410000 км ;Базовая ;задний ;левый ;не битый ;3;None;None;None;None;170 000;3 серия 
None;BMW ;чёрный ;дизель ;G30/G31 (2016—н. в.) ;520d 2.0 xDrive Steptronic (190 л.с.) ;4;2018;None;автомат ;None;None;None;75000 км ;Business ;полный ;левый ;не битый ;1;None;None;None;None;2 355 000;5 серия 
None;BMW ;чёрный ;дизель ;F16 (2014—н. в.) ;40d 3.0 AT (313 л.с.) ;5;2017;None;автомат ;None;None;None;49000 км ;M Sport ;полный ;левый ;не битый ;1;None;None;None;None;4 099 000;X6 
None;BMW ;серый ;бензин ;F90 (2017—н. в.) ;4.4 AT (625 л.с.) Competition ;4;2019;None;автомат ;None;None;None;2402 км ;Базовая ;полный ;левый ;не битый ;1;None;None;None;None;8 946 367;M5 
None;BMW ;синий ;бензин ;G30/G31 (2016—н. в.) ;520i 2.0 Steptronic (184 л.с.) ;4;2018;None;автомат ;None;None;None;11000 км ;Business ;задний ;левый ;не битый ;2;None;None;None;None;2 100 000;5 серия 
None;BMW ;чёрный ;бензин ;F06/F13/F12 (2011—2015) ;640i 3.0 AT (320 л.с.) ;2;2011;None;автомат ;None;None;None;89000 км ;Базовая ;задний ;левый ;не битый ;3;None;None;None;None;2 100 000;6 серия 
None;BMW ;коричневый ;бензин ;E84 рестайлинг (2012—2015) ;20i 2.0 xDrive AT (184 л.с.) ;5;2013;None;автомат ;None;None;None;81600 км ;None;полный ;левый ;не битый ;1;None;None;None;None;770 000;X1 
None;BMW ;коричневый ;бензин ;G07 (2018—н. в.) ;40i 3.0 xDrive Steptronic (340 л.с.) ;5;2019;None;автомат ;None;None;None;2861 км ;None;полный ;левый ;не битый ;1;None;None;None;None;7 122 997;X7 
None;BMW ;серый ;дизель ;G05 (2018—н. в.) ;30d 3.0 xDrive Steptronic (249 л.с.) ;5;2019;None;автомат ;None;None;None;3844 км ;None;полный ;левый ;не битый ;1;None;None;None;None;5 449 977;X5 
седан ;BMW ;красный ;дизель ;G20 (2018—н. в.) ;318d 2.0 AT (150 л.с.) ;4;2020;None;None;None;None;None;None;Base ;задний ;левый ;None;None;None;None;None;None;2 554 896;3 серия 
None;BMW ;красный ;бензин ;F30/F31 (2011—2015) ;320i 2.0 xDrive AT (184 л.с.) ;4;2015;None;автомат ;None;None;None;95000 км ;Sport ;полный ;левый ;битый ;3;None;None;None;None;1 290 000;3 серия 
None;BMW ;коричневый ;бензин ;E84 рестайлинг (2012—2015) ;20i 2.0 xDrive AT (184 л.с.) ;5;2013;None;автомат ;None;None;None;211980 км ;None;полный ;левый ;не битый ;1;None;None;None;None;720 000;X1 
None;BMW ;синий ;бензин ;F30/F31 (2011—2015) ;320i 2.0 AT (184 л.с.) ;4;2014;None;автомат ;None;None;None;100000 км ;Базовая ;задний ;левый ;не битый ;2;None;None;None;None;1 250 000;3 серия 
None;BMW ;чёрный ;бензин ;F01/F02 (2008—2012) ;740Li 3.0 AT (326 л.с.) ;4;2011;None;автомат ;None;None;None;130000 км ;Базовая ;задний ;левый ;не битый ;3;None;None;None;None;1 055 000;7 серия 
None;BMW ;белый ;бензин ;G30/G31 (2016—н. в.) ;530i 2.0 xDrive Steptronic (249 л.с.) ;4;2017;None;автомат ;None;None;None;80000 км ;None;полный ;левый ;не битый ;1;None;None;None;None;2 422 000;5 серия 
None;BMW ;белый ;дизель ;E70 рестайлинг (2010—2013) ;30d 3.0 AT (245 л.с.) ;5;2012;None;автомат ;None;None;None;249680 км ;Базовая ;полный ;левый ;не битый ;4+ ;None;None;None;None;1 250 000;X5 
None;BMW ;чёрный ;бензин ;F10/F11 рестайлинг (2013—2017) ;520i 2.0 AT (184 л.с.) ;4;2016;None;автомат ;None;None;None;105600 км ;None;задний ;левый ;не битый ;1;None;None;None;None;1 339 000;5 серия 
None;BMW ;золотой ;бензин ;E90/E91/E92/E93 рестайлинг (2008—2013) ;335xi 3.0 MT (306 л.с.) ;2;2008;None;механика ;None;None;None;120 км ;SE ;полный ;левый ;не битый ;1;None;None;None;None;1 085 000;3 серия 
None;BMW ;коричневый ;бензин ;F15 (2013—2018) ;35i 3.0 xDrive Steptronic (306 л.с.) ;5;2014;None;автомат ;None;None;None;106000 км ;Pure Excellence ;полный ;левый ;не битый ;1;None;None;None;None;1 890 000;X5 
внедорожник ;BMW ;бежевый ;дизель ;G06 (2019—н. в.) ;30d 3.0 AT (249 л.с.) ;5;2020;None;None;None;None;None;None;Base ;полный ;левый ;None;None;None;None;None;None;5 873 000;X6 
внедорожник ;BMW ;оранжевый ;дизель ;F48 рестайлинг (2019—н. в.) ;18d 2.0 xDrive Steptronic (150 л.с.) ;5;2020;None;None;None;None;None;None;Advantage ;полный ;левый ;None;None;None;None;None;None;2 115 000;X1 
None;BMW ;чёрный ;бензин ;F30/F31 рестайлинг (2015—н. в.) ;320i 2.0 Steptronic (184 л.с.) ;4;2017;None;автомат ;None;None;None;35000 км ;SE ;задний ;левый ;не битый ;1;None;None;None;None;1 800 000;3 серия 
